width,height,mean,std
1184,984,0.5254555600255922,0.23150659381026883
2056,1866,0.4634097435396729,0.245454221883396
1742,1684,0.49591533925475834,0.22806804387845994
1400,1216,0.401406971012089,0.2066453465059991
1874,1836,0.525266570752668,0.23976444968126767
976,800,0.41792661624075855,0.225603975584955
1620,1175,0.4609578145521407,0.24227852006278103
1440,992,0.48986394972415476,0.28140700638332306
1392,1048,0.5329448447690911,0.2161590206066398
1460,951,0.4849159218013579,0.24863163459121665
1600,1304,0.5168540463731506,0.27618924508061277
1296,1200,0.5288195806100219,0.24514380486592038
1364,1456,0.44549362915705426,0.20512599595505712
1288,1080,0.4383508346978083,0.2337795338342087
992,816,0.4278448512746337,0.2051315560417522
1294,959,0.4358952782480338,0.24689375869115662
1704,1256,0.47539206817860685,0.25407356467441583
2134,2376,0.40328014913392624,0.2374305161005884
1284,1078,0.5096510085200888,0.22128069543648024
1810,1434,0.4783197270370424,0.27002520756354664
1618,1279,0.5215144643684821,0.25478691364509415
2090,1858,0.5055195228621164,0.24431776610008105
1528,1013,0.3811620147405157,0.2306519486527672
1974,1306,0.511300963207826,0.2238791095723511
1422,1152,0.39470832988610344,0.23454253856351304
1600,1125,0.4165678300653595,0.2552499009197962
2148,1496,0.5841834014498859,0.23486479823654058
1762,1430,0.45726360995173165,0.21873374057387504
2102,1974,0.458919721231138,0.2550713384201531
1384,1167,0.4534812684305191,0.24511431316594698
1450,1144,0.4296003725821169,0.21581302653417306
1372,1005,0.5327818974071504,0.26415183114267643
1534,1187,0.4676010441016183,0.26726434136644844
1646,1124,0.557520944450563,0.23090534959840373
1876,1893,0.5530763251047123,0.22565690896902085
1750,1314,0.5042342862259057,0.21450371601666973
1972,1719,0.4646046510411866,0.2603977693786267
1202,808,0.5198419664566046,0.20035851831848817
1680,1557,0.6073891950271866,0.20432351446738184
1466,1109,0.4824887999823048,0.23910401469322892
994,758,0.41397841755900394,0.22136800405870224
1518,1156,0.39923933804366374,0.26281706377555497
2338,2025,0.46786173187394264,0.26139529536397477
1844,1438,0.4316067423593454,0.25746355815505007
1346,1044,0.5008714624856963,0.20680512072203658
2136,1650,0.5427437438941074,0.2305444152476605
2172,1615,0.3534463292184464,0.2797258663681203
1468,993,0.42988469911811467,0.2539659503468553
1854,1572,0.49282377973656555,0.23528290990517617
1488,1209,0.44062054489075964,0.2048041712639494
1458,1190,0.5084195492124066,0.25695615734624827
1612,1133,0.5059248259585394,0.23287347904464678
1724,1581,0.47172218425314194,0.2604373013167135
1156,1237,0.5838475899404695,0.20590708125634827
1596,1156,0.46842505714724436,0.23704607533207384
2138,1928,0.49572653170743547,0.2724879790992124
1542,1152,0.46910255140029755,0.26196762533024054
1740,1453,0.46330909090345074,0.24721223554318558
1774,1546,0.5165931355748042,0.23860351164526214
1554,1075,0.4105960218573078,0.24764653895447394
2214,1974,0.448890463820373,0.24897962741975702
1804,1480,0.540941828909906,0.24807742913328124
1642,1245,0.47929295937541583,0.23251915782103694
1928,1303,0.4722385530896227,0.24759096614158685
1434,1260,0.4765734956620183,0.24107076876210734
1766,1287,0.6175186422471747,0.17246574393681846
1522,1221,0.5067273180127784,0.22802354052948456
1442,974,0.3925872695522658,0.2572207801395748
1484,1399,0.48181819641420165,0.26002489862002565
2164,1746,0.5324626427272238,0.24660707507732652
1790,1140,0.4310408049919961,0.26855081866303704
1944,1367,0.424370922337344,0.27211921721881366
1624,1256,0.4884480236197268,0.2471528426289952
1464,1051,0.43311928209071177,0.22685873377070237
1870,1612,0.4484372007053113,0.24080565297446643
1550,1075,0.40826843887442443,0.2746670108562326
1604,1179,0.429164889004849,0.29576036934473143
1688,1105,0.43448475326310315,0.26119517776638856
1852,1433,0.4353839117032206,0.24805832612574782
1770,1387,0.3285303490314125,0.2600212766942283
1690,1314,0.3642908070255743,0.25403754822645747
1816,1500,0.4524784875183554,0.250902112720409
1650,1437,0.5193330728381693,0.212453247776375
2010,1747,0.4391750854357011,0.24164599588539887
1446,1310,0.4035846643409615,0.2439557345069365
1506,833,0.47575547366044285,0.2527617430248837
1426,1049,0.4424328362352631,0.23516222363865047
1678,1654,0.4898295290721432,0.22667232771008866
1442,1101,0.453509294867211,0.24924556620089555
1040,747,0.460176391841877,0.21318578422118561
1592,1272,0.5280008010362583,0.21838331930130872
1654,1275,0.3864493323421792,0.26157922126202315
1164,1021,0.49538770450945885,0.22720937528476373
1608,1175,0.47550296909279216,0.3258834037270127
1666,1209,0.43004064078801374,0.25886131536900936
1690,1538,0.5296407957077923,0.22250209981025032
1562,1086,0.40280834546215605,0.2663871274596936
1848,1495,0.44647634689834154,0.26702385759193825
1724,1480,0.49383732203610703,0.22588382239557628
1936,1677,0.4594371858502564,0.25859525096497027
1426,1101,0.49724126711727,0.238715439629018
1608,1345,0.5054712225010963,0.23838190458022096
1620,1356,0.5597753531289786,0.23522472589712085
1810,1545,0.3863412218362289,0.2905381288818971
1812,1206,0.49590787782939566,0.2440190022452246
1766,1503,0.5098974155110236,0.23677379665805084
1616,1121,0.4547989218032894,0.2786536676747497
1728,1222,0.40263781620425315,0.2547573382729765
2396,1990,0.46503326149882546,0.2810807199714499
1828,1654,0.5467269552109997,0.2395679999837475
1616,1109,0.35413217845414735,0.2519557440301575
1512,1171,0.41599040476487265,0.2598716466170126
1704,1449,0.5254625984570872,0.21736709839213583
1346,1109,0.4815341562218805,0.21813656069160303
1354,1024,0.43470975839560344,0.25090249279499455
1596,1330,0.5234875021107241,0.22569566559402288
1944,1708,0.47186156709867366,0.2449826066535095
1720,1306,0.47741357193185346,0.2695779069823767
1588,1372,0.4538409156393756,0.23222628944684776
1844,1468,0.5227968585520347,0.21818229086385318
1550,1368,0.49376871548468443,0.20972139458112993
1608,1228,0.34222186593696907,0.23608762094809144
1806,1392,0.469280871040388,0.24470230585361064
1866,1595,0.4152668246351513,0.2544041186708538
1582,1155,0.5109503388375999,0.21976137638982063
1522,1093,0.4468132955675616,0.22611798498863164
2002,1786,0.5788579424440045,0.22059572710117867
1936,1612,0.4318350300151234,0.22568304230884612
1682,1418,0.4532587311970887,0.24670556153862616
1708,1434,0.36042828476475985,0.2649093382362296
1518,1005,0.41883213296199523,0.27123901046294935
1438,1059,0.4508816552003608,0.2181358843539577
1430,1128,0.5582962969446073,0.21897026990385843
1268,959,0.5414327986830368,0.19225990781833224
1634,1210,0.508244590572201,0.23733291141337964
1982,1804,0.49450874684472756,0.24829569141857916
1268,885,0.46453361611624994,0.2545452184811918
2144,1805,0.4697334068617316,0.2375135248074238
1704,1487,0.5431801130680508,0.22020246736762553
1828,1511,0.42408811689917875,0.23379836167958498
1380,1040,0.5070109378757078,0.2050264496053782
1014,846,0.5163509869841503,0.22876821320207413
1654,1368,0.4967932447592413,0.23969229327484104
1508,1093,0.44234430405816083,0.24642231679013732
1708,1415,0.5613522565951594,0.23949275152308447
1198,931,0.46074225490213666,0.22394514051898648
1472,978,0.3897664322686487,0.2419507258164536
1766,1557,0.4964940175677349,0.24361032512491992
1708,1267,0.4019338738121824,0.23906293973028864
1858,1500,0.4732110527167449,0.24176425469835727
1292,1225,0.48856500371046263,0.20017298311838835
1696,1298,0.4238616216102975,0.21742733848474094
1504,1174,0.46622605165883846,0.25631435186776436
1368,1009,0.47147336055536854,0.20273437927435176
2106,1719,0.4556142943645938,0.26319062186376024
1438,1140,0.5008104938776626,0.2214390201658507
1762,1264,0.3890455678312934,0.2796044620031132
1700,1383,0.5283410285214847,0.2503614386652956
1800,1503,0.5195921388885265,0.2271679273885145
1824,1430,0.5168411084529505,0.2180272516399128
1700,1271,0.44153764439084264,0.24667388650011432
2280,2066,0.45439858841245495,0.24680595598083907
1304,1097,0.47384287122749075,0.22610290519769957
2020,1565,0.3952928883190896,0.27209906466122225
2064,1951,0.4782668636651936,0.24427409749086562
1392,998,0.4705051414526147,0.3022828320159885
1114,832,0.49008229621084703,0.21674910780359172
1638,1168,0.40531793504194813,0.23260085137987638
1620,1151,0.4364067766738361,0.23878941901777934
1538,986,0.44294143868980995,0.28562764677555713
1808,1507,0.4996785764414105,0.21953282964580711
1360,1341,0.5129103954166655,0.28443122299471024
1520,1306,0.46867007397784605,0.20951868194279888
1592,1329,0.49062066629344664,0.262084676823212
1580,1402,0.4248484224040474,0.2572892959416186
1654,1364,0.48273302491378817,0.22860951117418635
1372,1109,0.481928806560625,0.21327103594187716
1600,1229,0.45617892156862755,0.23275186444838594
1512,1202,0.5039280160206063,0.21796188498030555
1634,1272,0.4633355706739249,0.2522599645836385
2024,2036,0.5449271641416293,0.2380317452908014
1388,1063,0.522399401634422,0.23046316839165756
1196,974,0.49867038441811196,0.18781882971405614
1472,1171,0.4751826109161222,0.26665302530236046
1646,1299,0.4308479311831516,0.23103591461252782
1570,1156,0.47588276996382484,0.2577521312000948
1792,1623,0.5025986775255386,0.23035897395899183
1300,974,0.4071690158293612,0.20034484458001414
1840,1480,0.4665234225593879,0.2673704320095993
1426,1164,0.4812995451647207,0.22686481003073555
1746,1392,0.401695244495871,0.24151864804381729
2538,1897,0.3893740852500804,0.2919834507814383
1588,1217,0.4634200410468921,0.2218484948473512
1584,1237,0.5017383661939989,0.23646823677714243
1310,1071,0.5278060684933557,0.20761574126638754
1582,1183,0.49198859519720345,0.24290390763954892
1422,1191,0.5060457244266316,0.23846712614520307
1396,1024,0.5297805063442822,0.22665158288072443
1592,1411,0.4507189108366138,0.24697743223646812
1396,1001,0.46454064784588983,0.2548303918272399
1114,843,0.45962252800453796,0.2064790289259719
1774,1588,0.47608797974106626,0.24351209874350355
1728,1518,0.443403432592478,0.26280320521590594
1920,1801,0.47123577292753144,0.24754905192584484
1608,1226,0.5152575414199831,0.28809884240611583
1666,1333,0.4451641598345352,0.24137966118779391
1744,1402,0.6032603437794386,0.2606343515459789
1090,793,0.5669147448884339,0.18713340820751903
1442,1059,0.3999116395276907,0.24363289779321745
1446,1082,0.44928582360405483,0.2526731247797702
1442,1148,0.5160853543406467,0.23001472379761903
1952,1619,0.48377457135204754,0.2519250532016293
1816,1627,0.44389069069030784,0.2354016250220578
1724,1395,0.4513437900669839,0.23612075430663218
1744,1388,0.4669714370030062,0.23652466376641174
1164,1086,0.4877343177149858,0.20614688937470568
1694,1182,0.47658193425179535,0.2116352887100204
1790,1654,0.5083235481542735,0.2223865472023003
1550,1302,0.46263952795825247,0.23968761145373757
1472,1318,0.5048907505042002,0.2536361199347068
1530,1028,0.5128768317682864,0.2635256013516699
1488,1275,0.49187856820991094,0.2247461812649633
1754,1221,0.3594034567741724,0.2916834395137375
1712,1330,0.4760353433060385,0.25058204538132256
1450,1287,0.46537860216562055,0.2289113959279944
2318,2411,0.45156566860825326,0.24450384967990257
1438,1106,0.5305040147782143,0.2332864933394794
1632,1375,0.4944767851525637,0.23895351292425418
2222,1669,0.4717338882233484,0.2776486191454495
1774,1612,0.5333078746393886,0.24144189467383423
1680,1353,0.46813275371740215,0.22584651635968908
1820,1670,0.53268613645366,0.2237335059924784
1472,1225,0.41606680063329704,0.23334806933875496
1928,1754,0.434303781576882,0.24538438453493885
2214,1715,0.5267195142349107,0.22934529418061284
1762,1506,0.49352387693888494,0.24005845010080964
1816,1661,0.49444154957121134,0.24073962453711453
1916,1677,0.4246280319784742,0.27225916956999574
1510,1352,0.5323440300921497,0.23874389527482154
1678,1414,0.4935536413789017,0.2399561006575664
1368,1078,0.49647362134646494,0.25323793787612914
1964,1692,0.4449589587969345,0.21420684166674958
2022,1445,0.5273410531510729,0.22671053961518067
1130,831,0.4915047212883214,0.21530823943794092
1410,1179,0.4202095848535575,0.2096567417451365
1480,1228,0.5332055582599271,0.2655680673270697
1562,1348,0.5790788429035519,0.24260227446719435
1480,1337,0.4946294193353016,0.23203740862653574
1850,1314,0.4170926252602322,0.24284374803915812
1858,1380,0.4720368575816776,0.24807648288188097
1508,1152,0.5004819791901436,0.24537085638875997
1558,1352,0.4677605030740067,0.19417485584617875
1786,1500,0.4473193567983371,0.25747549089912736
1816,1558,0.5346823323833951,0.2395306177169114
1766,1380,0.5055416108702251,0.2409856675181275
1828,1357,0.5254556202638078,0.2568772893458015
2118,1522,0.540427602845868,0.2443567873664224
1690,1464,0.47209885454488987,0.2478307623185412
1368,1032,0.46160873768565414,0.24402726360992621
1512,1209,0.3561726786110086,0.22460773372909373
1438,1082,0.4971053732473789,0.24445279583508286
1472,1171,0.4329437818828568,0.24901693021535112
1918,1569,0.4822594532130217,0.2529369706464523
1808,1418,0.5033056617931567,0.20340190079335713
1904,1422,0.49608690315705994,0.2542290459433929
1574,1129,0.42028610026602203,0.23188419697170418
1634,1372,0.4892267993051392,0.26788613138068534
1638,1236,0.5063263789182308,0.2383531342941941
1850,1746,0.44468549325553586,0.23878491294067578
1704,1341,0.46486446031150763,0.25623470200926307
1558,1179,0.5178417173295644,0.24118747614686328
1770,1353,0.43647821092851885,0.2778395873305101
1364,1148,0.5283692609437739,0.22333985449165697
1848,1588,0.4515084098290872,0.2585849179056818
1226,955,0.4845556051823802,0.2340728412750208
1912,1739,0.41242471282400867,0.2714064572759078
1840,1499,0.45795036418140656,0.24280118164118292
1750,1334,0.48951420928191375,0.2538861927284908
1666,1537,0.493393295930642,0.24675536755907526
2114,1866,0.4192107866051953,0.26778488022276586
1736,1345,0.4941957233786909,0.24156796319408985
1676,1561,0.5038483381408683,0.23328019052333995
2090,1785,0.494779529299289,0.25868611788215334
2338,1970,0.5338332191139626,0.2521782136188367
1954,1279,0.38636234773410616,0.23563918862105213
1654,1259,0.4852969980156436,0.23091689754267597
1804,1758,0.4967059007524972,0.23220386091189205
1558,1048,0.49425084191581165,0.25649505579709536
2088,2074,0.478301981518175,0.2512415958272798
1948,1576,0.5106839397439835,0.24418680721988473
1678,1480,0.46346890429657,0.23524435921785739
1812,1693,0.4462515792869747,0.20776683325906903
1616,1318,0.568819649248242,0.20228700176911515
1762,1715,0.3541422276710264,0.2677065842429845
1472,1013,0.5211593303465856,0.2632391893615047
2080,1781,0.5463105911824414,0.2333081967269236
1600,1264,0.5039661109301313,0.20567189990500537
1674,1493,0.5195985337969455,0.22925242197763945
1222,970,0.4358619368580274,0.21378728802303498
1400,1221,0.519034868328986,0.24412527010162047
1554,1449,0.4352599428595044,0.2673809051882231
1364,1051,0.48423517999100657,0.2534962437966199
1604,1414,0.5099860435026087,0.2929182053971145
1824,1426,0.5889613776848553,0.21076724707399802
1314,1171,0.4077928297583255,0.20370767919270974
2260,2237,0.3665537121918523,0.21783488827606542
1280,909,0.47482417114260467,0.2353146986170979
1582,1056,0.4599272288024891,0.24658002872064794
1338,1194,0.5145787531598808,0.2160285506591068
1404,1059,0.5109746244149768,0.21469602067861387
1284,1013,0.5139394517174959,0.223621759230979
1692,1302,0.5630575530245147,0.22934683723096574
1690,1167,0.5315322666995945,0.22935688988730632
1778,1461,0.5298352834534408,0.26908414560621025
1438,927,0.49712442835720694,0.27272173522984866
2156,1936,0.6258493733706852,0.25451895624572646
1636,1468,0.5387715027184602,0.2403553099461098
1870,1905,0.48041593275203587,0.22891826162238585
2218,2183,0.3886503229245969,0.23745513259003467
1400,1239,0.49941986738198113,0.2733004519131303
2226,2013,0.4967527789765382,0.22429579115189416
1562,1059,0.3934852205715513,0.18885709348775032
1446,1391,0.49592038602666383,0.23485650760294077
1584,1295,0.5097376100317276,0.2505986339321146
2064,1750,0.47895391722580455,0.2672800419839993
1310,1148,0.5673545370484817,0.22580298807162832
2304,2086,0.4132073764209261,0.23603972752581745
1808,1488,0.4745562350035171,0.26233884066922614
1504,1171,0.48169490791756137,0.23747870062604015
1932,1561,0.4650380630578092,0.23609168973422975
1696,1330,0.5192655108220052,0.24064916663227107
1506,1121,0.49258354569803303,0.24412937484218922
1252,1028,0.4623153195217246,0.22203130987630473
1302,1187,0.47160937515026513,0.20251938955715132
2844,2067,0.47295024446946593,0.2520121443726684
1752,1384,0.4417901343106464,0.25049721577995177
1492,1106,0.5530437956565192,0.24236095436153376
1636,1074,0.42503848666264404,0.2752978596106895
1742,1322,0.5015298113249443,0.2143987463535802
1762,1480,0.47613281355736425,0.23641495240429122
1558,1279,0.5136868980068655,0.26829247069716555
1342,1059,0.49218420267152574,0.2282573176094167
1700,1368,0.47897412432465264,0.23224374663932398
1434,1125,0.5061448409768369,0.26014094840996954
1628,1167,0.5101367833335172,0.24007290052685465
2890,2534,0.5310329777593427,0.23037039068562443
1642,1545,0.4212542653931916,0.2541456412099251
2014,1577,0.44629441670871195,0.26654618711859246
1870,1495,0.44177142009487425,0.2359125737806693
1306,920,0.5494146173017442,0.23713430365350202
1268,1017,0.5210214076418093,0.1942561518823301
1616,1147,0.4728280302772575,0.27895461609716754
1248,1044,0.4947287698481494,0.27261775584899217
1418,1024,0.4567418651390384,0.19112947157556504
2102,1654,0.5445446139527036,0.24047713801071352
1496,981,0.4180995964320303,0.28022674851707063
1964,1611,0.5492717678575111,0.24007170217513576
2060,1839,0.4704440902099293,0.26615101885375647
1822,1705,0.5152262361627554,0.25149144697610837
1866,1302,0.4697676156979862,0.28292515913950156
1008,648,0.45032745179690514,0.2054923200440381
1440,896,0.4010963334986771,0.26423097069843954
936,696,0.4643871634025454,0.19156757744155034
824,552,0.5138053789828864,0.1829268514434703
1088,688,0.532952489413173,0.20378156920019305
1160,712,0.4363270525180239,0.23313166802231622
888,712,0.4992167481427228,0.1972855857496426
1068,763,0.4063604914872522,0.23230858761300657
1152,688,0.30002902919484986,0.1670465145237719
1186,751,0.45750434793749833,0.19930432491183556
1088,568,0.5485929961255422,0.24149265980161463
1064,760,0.4555431486999232,0.200685501363676
1264,808,0.48957320410931643,0.23462005195330926
1064,904,0.41701371221520717,0.26174481315357384
1088,736,0.5329723416500551,0.22769978709756397
931,586,0.4939859471721147,0.21543613156568495
840,504,0.4528430909400798,0.192114989692204
848,616,0.45141560483541615,0.19196166184364444
848,640,0.5982350628930815,0.1903237271571805
992,640,0.5353667452364014,0.18800734647913278
1064,696,0.4422042259129905,0.21212581809840855
1088,776,0.5163612463064365,0.19059994991817833
992,792,0.31494367796401707,0.15751994480328432
664,360,0.4171639171063338,0.16097704870430524
1144,904,0.4770380799141861,0.22043745819362173
1410,979,0.36363622443160076,0.25323159897156083
1841,1447,0.4644517263865142,0.2895465102208278
880,656,0.5605295014347204,0.20171680142367268
920,632,0.5017829027593426,0.2150083264014878
896,576,0.4845258231330726,0.18075226770269864
1000,680,0.45108433102652823,0.20425797064567863
952,488,0.4132817121544857,0.18971820717679824
856,608,0.43695316342843077,0.20133164510004561
1104,656,0.42020769546330383,0.20230974482817693
1344,792,0.5272870180269076,0.27018168846265717
1408,1296,0.6217680317953501,0.18029302685939105
1168,840,0.3520546945947329,0.2060991932591018
1128,776,0.5248949951041321,0.21878054356054905
1346,902,0.49311663754137464,0.22682680748339865
1712,1152,0.3495122158498005,0.23512462147328195
1104,888,0.5588625270091064,0.20900597223470255
1310,1029,0.4421068376459995,0.21339466002318272
1096,672,0.3444505463377564,0.17453587842610493
928,696,0.45238721652949715,0.20704038564106342
1144,656,0.3431391465421236,0.1951836901358035
1216,864,0.3887914155367313,0.17713235812353934
1111,621,0.4511691748885034,0.19100770916735024
880,536,0.4648364461116877,0.2161711544476085
1248,776,0.4671255209062213,0.24286700089441626
1210,886,0.4643769023755987,0.19926488312994045
1208,696,0.47384053720445324,0.21507439906769812
1122,832,0.4888631456970556,0.23244377528970067
1344,880,0.48938839219399904,0.2420569809378043
824,568,0.4050430689505393,0.18363045261747263
845,556,0.4391219749574513,0.1481041974824807
1056,736,0.47829803086007155,0.1969419750725197
1304,744,0.2764775083461711,0.14239607607106944
1512,1075,0.39641010478265365,0.18678154307233258
1072,648,0.5582828865837841,0.18864262018793473
1376,968,0.5064500224700681,0.25566444011684536
896,584,0.4498851627551705,0.19376988037107448
840,600,0.5406417289137879,0.1637617795743843
1422,1229,0.5261784392958481,0.24235102573477865
840,603,0.5362665276171276,0.1780803339069827
1208,848,0.5323099004846222,0.26179486869595187
1368,912,0.47291796482879606,0.29035417894823323
1016,848,0.5223271487134445,0.20377200847617533
1416,1008,0.5964731274650474,0.1871345832316978
1010,676,0.6837828295534042,0.11971418847185902
1456,904,0.5168123507912353,0.2790016698211668
1176,800,0.4179678287981858,0.18919607186175058
920,736,0.5944586182771787,0.1888606244614431
1148,720,0.4625553202310736,0.2183672931168903
1032,680,0.450131998649893,0.20283037869989867
936,744,0.48185084609618134,0.21060210324147885
984,656,0.49696771369166315,0.24046450563778926
1352,1072,0.552816506139681,0.23447492278565066
1256,696,0.46253255951329936,0.2683471870623197
1328,928,0.5417401986241112,0.2083295467564386
1206,940,0.4419564671428009,0.21099285232387893
920,744,0.4888153652063911,0.2103329246138236
1280,1032,0.5462958608831131,0.2760274147414216
992,616,0.4026897956763351,0.21729182246147272
1272,928,0.5536938190750168,0.26891303861960575
856,475,0.5168135759960648,0.17214813815689248
885,592,0.4304824640193533,0.12540773992715992
1296,816,0.403026313330343,0.24074774855893985
736,437,0.5184757003985556,0.17040179915125417
1160,776,0.506037449551452,0.2490736262773576
1528,1112,0.5324694271376862,0.293836880660275
1072,744,0.562012631143775,0.16326482878742932
1608,1160,0.5284982583700832,0.2691528907128174
896,512,0.5709021816734507,0.2523574657876132
1176,824,0.3774703044648281,0.16060933306010433
1494,1044,0.47369764787746377,0.259067039422954
1024,872,0.566172847346364,0.19344689781061636
1526,1052,0.46515522244757945,0.21619601425568002
880,632,0.315243314097791,0.12451658484188481
944,496,0.3715066745328532,0.177122855058757
1696,1248,0.5384535363870392,0.2268997892957248
992,712,0.4572201260669182,0.20000487328762648
796,548,0.6465032511922716,0.12529321780013644
728,464,0.3923626164656844,0.17271906882232024
1122,639,0.3894683687818506,0.23515328883272832
1312,776,0.5330616270269739,0.2714306722325635
1508,929,0.48495397153816305,0.21382976847462692
1448,984,0.5182653993524824,0.24196180521436553
1168,832,0.4085144732781153,0.18653250993705195
1184,760,0.43239342767690286,0.21668678753196846
1292,1014,0.4527858867974863,0.2632437948533558
1608,1392,0.6342732822814031,0.21890370517741212
880,680,0.5013651764181608,0.2067613805686648
1368,1120,0.47772150197798446,0.2044596579838291
1664,1448,0.5307580770767185,0.2560460325659446
784,496,0.3685020479966179,0.15759054975753015
1680,1352,0.5754661610699506,0.2701681147538757
1222,782,0.3617381627683827,0.21686833094766692
888,616,0.6264063026930674,0.18878092523584927
1056,616,0.4834593246733955,0.21229454567160497
1064,576,0.432486425674071,0.19215883488595922
1024,712,0.5175384998846799,0.23008641990713002
1536,1080,0.6660187856489043,0.21536422946100545
1016,728,0.32456147661972135,0.1555173405531733
1400,840,0.5000928104575164,0.22162116605434146
1104,672,0.4272535403050108,0.19195127166547318
1160,752,0.4184516700113648,0.187277647926676
840,488,0.3990312122116606,0.18364861310152172
1336,936,0.4408874244974103,0.2294597672996666
1276,1110,0.4772650384110829,0.2504908484249905
1888,1424,0.5339827033996323,0.2644700145659448
1184,1000,0.48344684684684686,0.21185950245913485
832,416,0.4176402039643519,0.14921116837032422
936,696,0.4424216632571096,0.19586443562782474
1008,776,0.40886745233603194,0.20233161554749446
1080,608,0.41793752747200247,0.179126248083306
1120,656,0.46690723850515814,0.21255148539196023
1168,816,0.4176471740321162,0.25276352215102565
960,744,0.36200103002670597,0.18193815148329462
1010,685,0.39219456784665163,0.22972290511121563
1360,1080,0.6054076316801229,0.20069406430026057
1032,704,0.45727198671047,0.2215407602685854
1840,1350,0.4067409459758141,0.2662454180649661
1072,812,0.4324833471731462,0.25912733362593576
1216,1000,0.48060459236326086,0.2244113108038842
1192,808,0.5300321360353565,0.21082514051880616
1292,936,0.401374127619347,0.22884721432359045
1056,840,0.3530392333701157,0.1614994993072324
1944,1555,0.47610874228086947,0.28204152813060024
976,672,0.44849938438490144,0.20749804322668872
1144,936,0.47552024186639574,0.24413202419805932
976,744,0.46434916598403847,0.2262951875853025
976,640,0.4802065629018002,0.20461679375838998
1344,856,0.48863893688316445,0.22522208634001908
848,584,0.4336148254856349,0.19570681114207877
895,517,0.5767380886850053,0.13185645674480256
1322,1037,0.429169936633373,0.24449075862928085
1104,776,0.5250266319362048,0.208399150762331
1288,800,0.5272391380465228,0.25481099371592075
1592,1183,0.5214478342852111,0.24307651878497377
1016,712,0.37479682320154445,0.17421114882504432
1504,880,0.5079025006400046,0.30872566568893256
1200,800,0.5074856658496733,0.2600145678021767
1098,759,0.5307865832400095,0.2112849520302108
816,480,0.43396932670126875,0.17704935387761003
1088,584,0.44918974212368246,0.18260925676789028
1056,768,0.569254083419984,0.2534081651234869
1200,872,0.31351539920249427,0.1634822551399079
654,389,0.7221164780149932,0.13844850076777732
1264,856,0.43532866203088366,0.21064598847755936
1752,1320,0.5488636329722145,0.24889430018627462
1048,608,0.41716550986103546,0.21990192107438516
1160,768,0.4791269658905228,0.20267730199976544
984,680,0.38620942578370415,0.19186299437721085
765,594,0.5021942954686771,0.1740683594675954
920,656,0.47503708309941167,0.22634539615906685
1184,624,0.4795105767532237,0.18162707795559171
1312,696,0.42669366386868723,0.27987339186574306
880,592,0.4994736941152383,0.21182609058296986
1112,872,0.32279245141393625,0.17197637676678
976,600,0.5654390268402442,0.18075725946586552
972,557,0.5932645492090933,0.14261527113102332
1192,984,0.4947156845359412,0.19648108109468254
1024,776,0.3796203230809078,0.23797542560010665
1024,704,0.43932563115356243,0.19614605647575056
1666,1176,0.35567948267742444,0.20723128779910788
1384,809,0.48835296331212097,0.18956907297126896
1280,905,0.44737894729715094,0.22456350106975267
976,608,0.3338527392190698,0.1744461100526557
1096,768,0.5960903256717833,0.20675106828521164
1336,880,0.45766023100857117,0.273964649528421
1136,840,0.5889779978892965,0.20112818480477593
771,447,0.48824241158088066,0.11851627433589462
896,552,0.3476790138609792,0.16538868846302046
1240,848,0.4352015606912271,0.20368726012675625
1440,1112,0.4551720682277708,0.20895493532047157
1280,712,0.4759014323777263,0.2451348831165316
1040,864,0.39199691183453444,0.1657715094226767
792,584,0.5400231328867509,0.17868742874724902
1296,920,0.42413505586077693,0.1977200979097402
1008,704,0.5810115610322408,0.18314840487948064
1144,832,0.47313156006418167,0.18329761435541778
840,488,0.4107145727143315,0.19120388025330604
1248,766,0.4198450444481199,0.23645972411680405
1112,784,0.5514954722896352,0.1772928808094906
1336,744,0.5463275181136775,0.2011923043366894
1120,744,0.31235995338995803,0.16330088980239105
1240,800,0.44480634487666026,0.2185512965581992
1202,704,0.4581856062459775,0.24630114030616643
1492,1118,0.44521709526468156,0.21979588066323769
871,488,0.503150988990955,0.16521114898614578
1232,680,0.5040815330142755,0.23859590893742375
1128,736,0.5176937515871287,0.23808282518238766
1744,1104,0.47026010789071676,0.292419804723279
817,531,0.6024445273364368,0.1509147511469437
976,648,0.49006300076193193,0.18092260977770905
1256,1032,0.3650627224918507,0.20155403479774986
1152,664,0.41233982088484655,0.21034766913212935
928,616,0.3509623089047533,0.19033849446783596
768,424,0.37013380676563085,0.16563493900926335
1016,848,0.4487469358193434,0.21143977348391166
1056,680,0.35145570650274366,0.2290353713378098
1304,712,0.49646449837603773,0.260593495105089
976,672,0.38936669015283704,0.17674476582552817
968,648,0.5550044475753775,0.18677655868305318
1208,688,0.4025613179200525,0.21105901518272485
1448,880,0.48805337868447224,0.2733519970683755
936,576,0.47332453785170264,0.20571347213381003
992,704,0.4672280876243457,0.18613363750702583
1056,624,0.4530488651122843,0.19901505074836462
1144,864,0.39059420404395906,0.19356582666895827
1072,664,0.396092513160632,0.2031940214879736
1488,984,0.49395024160551554,0.21528795694181724
984,584,0.6310053523581166,0.15409598349092138
841,521,0.5467354264219558,0.1361037128190917
1176,760,0.55765546130733,0.20872704998027103
984,584,0.6297723964850445,0.15475006355519585
1864,1544,0.5646345219190213,0.24956185505073805
1214,731,0.4476549330351744,0.22713458790570537
